"","X","PPTCohort","PptId","Condition","Gender","Age","BlockNum","TrialNum","trial_index","TrueBernoulliParam","bernoulliEstimate","TrialRingBoolean","error","rt","TimeElapsed","SameTrialPrevResps","trial_index.1"
"4286",147225,2,"QDJWMX","Manual","Female","19",1,6,24,0.42,0.42,NA,0,1673.3,57016.4,"",24
"4287",147226,2,"QDJWMX","Manual","Female","19",1,7,25,0.04,0.04,NA,0,1990.4,59006.8,"",25
"4288",147227,2,"QDJWMX","Manual","Female","19",1,8,26,0.23,0.23,NA,0,1892.7,60899.5,"",26
"4289",147228,2,"QDJWMX","Manual","Female","19",1,9,27,0.31,0.31,NA,0,1780.4,62679.9,"",27
"4290",147229,2,"QDJWMX","Manual","Female","19",1,10,28,0.13,0.13,NA,0,1873.8,64553.7,"",28
"4291",147230,2,"QDJWMX","Manual","Female","19",1,11,29,0.95,0.95,NA,0,3675.3,68229,"96",29
"4292",147231,2,"QDJWMX","Manual","Female","19",1,12,30,0.38,0.38,NA,0,3569.7,71798.7,"39",30
"4293",147232,2,"QDJWMX","Manual","Female","19",1,13,31,0.41,0.41,NA,0,3415.8,75214.5,"42",31
"4294",147233,2,"QDJWMX","Manual","Female","19",1,14,32,0.13,0.13,NA,0,2105.2,77319.7,"",32
"4295",147234,2,"QDJWMX","Manual","Female","19",1,15,33,0.8,0.8,NA,0,4572.4,81892.1," 81 81 81",33
"4296",147235,2,"QDJWMX","Manual","Female","19",1,16,34,0.05,0.05,NA,0,2427.8,84319.9,"",34
"4297",147236,2,"QDJWMX","Manual","Female","19",1,17,35,0.96,0.96,NA,0,2461.4,86781.3,"",35
"4298",147237,2,"QDJWMX","Manual","Female","19",1,18,36,0.76,0.76,NA,0,2544,89325.3,"",36
"4299",147238,2,"QDJWMX","Manual","Female","19",1,19,37,0.48,0.48,NA,0,1900.5,91225.8,"",37
"4300",147239,2,"QDJWMX","Manual","Female","19",1,20,38,0.52,0.52,NA,0,2443.9,93669.7,"",38
"4301",147240,2,"QDJWMX","Manual","Female","19",1,21,39,0.5,0.5,NA,0,4169.9,97839.6,"51",39
"4302",147241,2,"QDJWMX","Manual","Female","19",1,22,40,0.53,0.53,NA,0,1893.5,99733.1,"",40
"4303",147242,2,"QDJWMX","Manual","Female","19",1,23,41,0.19,0.19,NA,0,2961.2,102694.3,"",41
"4304",147243,2,"QDJWMX","Manual","Female","19",1,24,42,0.44,0.44,NA,0,3223,105917.3,"45",42
"4305",147244,2,"QDJWMX","Manual","Female","19",1,25,43,0.14,0.14,NA,0,2065.3,107982.6,"",43
"4306",147245,2,"QDJWMX","Manual","Female","19",1,26,44,0.7,0.7,NA,0,2139.6,110122.2,"",44
"4307",147246,2,"QDJWMX","Manual","Female","19",1,27,45,0.83,0.83,NA,0,2433.5,112555.7,"",45
"4308",147247,2,"QDJWMX","Manual","Female","19",1,28,46,0.69,0.69,NA,0,2347.8,114903.5,"",46
"4309",147248,2,"QDJWMX","Manual","Female","19",1,29,47,0.82,0.82,NA,0,2234.5,117138,"",47
"4310",147249,2,"QDJWMX","Manual","Female","19",1,30,48,0.58,0.58,NA,0,1896.3,119034.3,"",48
"4311",148278,2,"BNDYHG","Manual","Male","18",1,1,12,0.4,0.4,NA,0,7322,165901,"",12
"4312",148279,2,"BNDYHG","Manual","Male","18",1,2,13,0.19,0.19,NA,0,4352,170253,"18",13
"4313",148280,2,"BNDYHG","Manual","Male","18",1,3,14,0.32,0.32,NA,0,10925,181178," 24 18",14
"4314",148281,2,"BNDYHG","Manual","Male","18",1,4,15,0.62,0.62,NA,0,2328,183506,"",15
"4315",148282,2,"BNDYHG","Manual","Male","18",1,5,16,0.85,0.85,NA,0,5566,189072,"86",16
"4316",148283,2,"BNDYHG","Manual","Male","18",1,6,17,0.62,0.62,NA,0,3053,192125,"",17
"4317",148284,2,"BNDYHG","Manual","Male","18",1,7,18,0.81,0.81,NA,0,3389,195514,"80",18
"4318",148285,2,"BNDYHG","Manual","Male","18",1,8,19,0.66,0.66,NA,0,2411,197925,"",19
"4319",148286,2,"BNDYHG","Manual","Male","18",1,9,20,0.51,0.51,NA,0,4714,202639,"50",20
"4320",148287,2,"BNDYHG","Manual","Male","18",1,10,21,0.86,0.86,NA,0,3401,206040,"",21
"4321",148288,2,"BNDYHG","Manual","Male","18",1,11,22,0.13,0.13,NA,0,4659,210699,"14",22
"4322",148289,2,"BNDYHG","Manual","Male","18",1,12,23,0.85,0.85,NA,0,1888,212587,"",23
"4323",148290,2,"BNDYHG","Manual","Male","18",1,13,24,0.46,0.46,NA,0,1698,214285,"",24
"4324",148291,2,"BNDYHG","Manual","Male","18",1,14,25,0.16,0.16,NA,0,2052,216337,"",25
"4325",148292,2,"BNDYHG","Manual","Male","18",1,15,26,0.16,0.16,NA,0,4725,221062,"",26
"4326",148293,2,"BNDYHG","Manual","Male","18",1,16,27,0.2,0.2,NA,0,4771,225833," 18 19 21",27
"4327",148294,2,"BNDYHG","Manual","Male","18",1,17,28,0.08,0.08,NA,0,2927,228760,"7",28
"4328",148295,2,"BNDYHG","Manual","Male","18",1,18,29,0.94,0.94,NA,0,3857,232617," 95 93",29
"4329",148296,2,"BNDYHG","Manual","Male","18",1,19,30,0.52,0.63,NA,0.11,1768,234385,"",30
"4330",148297,2,"BNDYHG","Manual","Male","18",1,20,31,0.71,0.71,NA,0,1877,236262,"",31
"4331",148298,2,"BNDYHG","Manual","Male","18",1,21,32,0.68,0.67,NA,-0.01,1895,238157,"",32
"4332",148299,2,"BNDYHG","Manual","Male","18",1,22,33,0.77,0.77,NA,0,2399,240556,"",33
"4333",148300,2,"BNDYHG","Manual","Male","18",1,23,34,0.24,0.24,NA,0,2894,243450,"",34
"4334",148301,2,"BNDYHG","Manual","Male","18",1,24,35,0.41,0.41,NA,0,3817,247267,"42",35
"4335",148302,2,"BNDYHG","Manual","Male","18",1,25,36,0.62,0.63,NA,0.01,2227,249494,"",36
"4336",148303,2,"BNDYHG","Manual","Male","18",1,26,37,0.6,0.6,NA,0,5960,255454,"",37
"4337",148304,2,"BNDYHG","Manual","Male","18",1,27,38,0.61,0.61,NA,0,2785,258239,"",38
"4338",148305,2,"BNDYHG","Manual","Male","18",1,28,39,0.76,0.76,NA,0,1821,260060,"",39
"4339",148306,2,"BNDYHG","Manual","Male","18",1,29,40,0.33,0.33,NA,0,1958,262018,"",40
"4340",148307,2,"BNDYHG","Manual","Male","18",1,30,41,0.4,0.39,NA,-0.01,3229,265247," 41 41",41
"4341",149343,2,"OYAKFW","Manual","Male","19",1,1,12,0.23,0.23,NA,0,14749.9,146603.9,"",12
"4342",149344,2,"OYAKFW","Manual","Male","19",1,2,13,0.85,0.85,NA,0,7133.3,153737.2,"",13
"4343",149345,2,"OYAKFW","Manual","Male","19",1,3,14,0.81,0.81,NA,0,14160,167897.2,"82",14
"4344",149346,2,"OYAKFW","Manual","Male","19",1,4,15,0.08,0.08,NA,0,6382.2,174279.4,"",15
"4345",149347,2,"OYAKFW","Manual","Male","19",1,5,16,0.16,0.16,NA,0,14400.7,188680.1,"",16
"4346",149348,2,"OYAKFW","Manual","Male","19",1,6,17,0.29,0.29,NA,0,6992.8,195672.9,"",17
"4347",149349,2,"OYAKFW","Manual","Male","19",1,7,18,0.4,0.4,NA,0,9022,204694.9,"",18
"4348",149350,2,"OYAKFW","Manual","Male","19",1,8,19,0.15,0.15,NA,0,3957.5,208652.4,"",19
"4349",149351,2,"OYAKFW","Manual","Male","19",1,9,20,0.66,0.66,NA,0,4342.3,212994.7,"",20
"4350",149352,2,"OYAKFW","Manual","Male","19",1,10,21,0.16,0.16,NA,0,7334.5,220329.2,"",21
"4351",149353,2,"OYAKFW","Manual","Male","19",1,11,22,0.46,0.46,NA,0,6549.2,226878.4,"35",22
"4352",149354,2,"OYAKFW","Manual","Male","19",1,12,23,0.38,0.38,NA,0,3272.3,230150.7,"",23
"4353",149355,2,"OYAKFW","Manual","Male","19",1,13,24,0.5,0.5,NA,0,7546.3,237697,"",24
"4354",149356,2,"OYAKFW","Manual","Male","19",1,14,25,0.53,0.53,NA,0,5846.6,243543.6,"",25
"4355",149357,2,"OYAKFW","Manual","Male","19",1,15,26,0.05,0.05,NA,0,4622.6,248166.2,"",26
"4356",149358,2,"OYAKFW","Manual","Male","19",1,16,27,0.1,0.1,NA,0,3465.7,251631.9,"",27
"4357",149359,2,"OYAKFW","Manual","Male","19",1,17,28,0.33,0.33,NA,0,4388.3,256020.2,"",28
"4358",149360,2,"OYAKFW","Manual","Male","19",1,18,29,0.77,0.77,NA,0,4045,260065.2,"",29
"4359",149361,2,"OYAKFW","Manual","Male","19",1,19,30,0.02,0.02,NA,0,5065.3,265130.5,"",30
"4360",149362,2,"OYAKFW","Manual","Male","19",1,20,31,0.34,0.34,NA,0,2351.8,267482.3,"",31
"4361",149363,2,"OYAKFW","Manual","Male","19",1,21,32,0.44,0.44,NA,0,3568.3,271050.6,"45",32
"4362",149364,2,"OYAKFW","Manual","Male","19",1,22,33,0.85,0.85,NA,0,5379.1,276429.7,"",33
"4363",149365,2,"OYAKFW","Manual","Male","19",1,23,34,0.96,0.96,NA,0,3149.1,279578.8,"",34
"4364",149366,2,"OYAKFW","Manual","Male","19",1,24,35,0.91,0.91,NA,0,2664.4,282243.2,"",35
"4365",149367,2,"OYAKFW","Manual","Male","19",1,25,36,0.94,0.94,NA,0,3405.1,285648.3,"",36
"4366",149368,2,"OYAKFW","Manual","Male","19",1,26,37,0.75,0.75,NA,0,2759,288407.3,"",37
"4367",149369,2,"OYAKFW","Manual","Male","19",1,27,38,0.86,0.86,NA,0,2491.3,290898.6,"",38
"4368",149370,2,"OYAKFW","Manual","Male","19",1,28,39,0.31,0.31,NA,0,3530.1,294428.7,"",39
"4369",149371,2,"OYAKFW","Manual","Male","19",1,29,40,0.46,0.46,NA,0,3008.4,297437.1,"",40
"4370",149372,2,"OYAKFW","Manual","Male","19",1,30,41,0.59,0.59,NA,0,3419.6,300856.7,"",41
"4371",150408,2,"MHKGCT","Automatic","Female","18",1,1,12,0.24,0.24,NA,0,10286.6,128321.6,"23",12
"4372",150409,2,"MHKGCT","Automatic","Female","18",1,2,13,0.17,0.17,NA,0,10070.4,138392,"16",13
"4373",150410,2,"MHKGCT","Automatic","Female","18",1,3,14,0.74,0.43,NA,-0.31,8818.3,147210.3," 52 46 36",14
"4374",150411,2,"MHKGCT","Automatic","Female","18",1,4,15,0.19,0.24,NA,0.05,3511.4,150721.7,"",15
"4375",150412,2,"MHKGCT","Automatic","Female","18",1,5,16,0.31,0.21,NA,-0.1,5579.6,156301.3,"",16
"4376",150420,2,"MHKGCT","Automatic","Female","18",1,6,24,0.6,0.6,NA,0,3330.4,195325.1,"",24
"4377",150421,2,"MHKGCT","Automatic","Female","18",1,7,25,0.71,0.71,NA,0,3489.7,198814.8,"",25
"4378",150422,2,"MHKGCT","Automatic","Female","18",1,8,26,0.84,0.84,NA,0,3959.9,202774.7,"",26
"4379",150423,2,"MHKGCT","Automatic","Female","18",1,9,27,0.08,0.1,NA,0.02,3559.5,206334.2,"",27
"4380",150424,2,"MHKGCT","Automatic","Female","18",1,10,28,0.51,0.51,NA,0,3801.7,210135.9,"",28
"4381",150425,2,"MHKGCT","Automatic","Female","18",1,11,29,0.8,0.8,NA,0,3179.1,213315,"",29
"4382",150426,2,"MHKGCT","Automatic","Female","18",1,12,30,0.78,0.78,NA,0,3576.4,216891.4,"",30
"4383",150427,2,"MHKGCT","Automatic","Female","18",1,13,31,0.95,0.95,NA,0,3701.5,220592.9,"",31
"4384",150428,2,"MHKGCT","Automatic","Female","18",1,14,32,0.65,0.65,NA,0,3875,224467.9,"",32
"4385",150429,2,"MHKGCT","Automatic","Female","18",1,15,33,0.39,0.39,NA,0,3431.9,227899.8,"",33
"4386",150430,2,"MHKGCT","Automatic","Female","18",1,16,34,0.04,0.04,NA,0,4925.6,232825.4,"",34
"4387",150431,2,"MHKGCT","Automatic","Female","18",1,17,35,0.64,0.64,NA,0,3989.1,236814.5,"",35
"4388",150432,2,"MHKGCT","Automatic","Female","18",1,18,36,0.5,0.5,NA,0,5207.3,242021.8,"",36
"4389",150433,2,"MHKGCT","Automatic","Female","18",1,19,37,0.39,0.39,NA,0,3459.7,245481.5,"",37
"4390",150434,2,"MHKGCT","Automatic","Female","18",1,20,38,0.24,0.24,NA,0,3250.8,248732.3,"",38
"4391",150435,2,"MHKGCT","Automatic","Female","18",1,21,39,0.4,0.4,NA,0,3584.2,252316.5,"",39
"4392",150436,2,"MHKGCT","Automatic","Female","18",1,22,40,0.1,0.1,NA,0,8554.6,260871.1,"14",40
"4393",150437,2,"MHKGCT","Automatic","Female","18",1,23,41,0.15,0.15,NA,0,5406.2,266277.3,"25",41
"4394",150438,2,"MHKGCT","Automatic","Female","18",1,24,42,0.79,0.79,NA,0,3575.3,269852.6,"",42
"4395",150439,2,"MHKGCT","Automatic","Female","18",1,25,43,0.58,0.58,NA,0,2808.4,272661,"",43
"4396",150440,2,"MHKGCT","Automatic","Female","18",1,26,44,0.64,0.6,NA,-0.04,2516,275177,"",44
"4397",150441,2,"MHKGCT","Automatic","Female","18",1,27,45,0.34,0.34,NA,0,5068.5,280245.5,"36",45
"4398",150442,2,"MHKGCT","Automatic","Female","18",1,28,46,0.13,0.13,NA,0,3335.7,283581.2,"",46
"4399",150443,2,"MHKGCT","Automatic","Female","18",1,29,47,0.44,0.44,NA,0,3223.3,286804.5,"",47
"4400",150444,2,"MHKGCT","Automatic","Female","18",1,30,48,0.83,0.83,NA,0,3663.9,290468.4,"",48
"4401",151487,2,"OMUXPO","Manual","Female","19",1,1,19,0.58,0.58,NA,0,2555,244376,"",19
"4402",151488,2,"OMUXPO","Manual","Female","19",1,2,20,0.27,0.27,NA,0,2737,247113,"",20
"4403",151489,2,"OMUXPO","Manual","Female","19",1,3,21,0.57,0.57,NA,0,2712,249825,"",21
"4404",151490,2,"OMUXPO","Manual","Female","19",1,4,22,0.77,0.77,NA,0,2546,252371,"",22
"4405",151491,2,"OMUXPO","Manual","Female","19",1,5,23,0.98,0.98,NA,0,2311,254682,"",23
"4406",151492,2,"OMUXPO","Manual","Female","19",1,6,24,0.08,0.09,NA,0.01,6988,261670,"",24
"4407",151493,2,"OMUXPO","Manual","Female","19",1,7,25,0.52,0.53,NA,0.01,2675,264345,"",25
"4408",151494,2,"OMUXPO","Manual","Female","19",1,8,26,0.46,0.29,NA,-0.17,3378,267723,"50",26
"4409",151495,2,"OMUXPO","Manual","Female","19",1,9,27,0.55,0.54,NA,-0.01,2863,270586,"",27
"4410",151496,2,"OMUXPO","Manual","Female","19",1,10,28,0.51,0.51,NA,0,2541,273127,"",28
"4411",151497,2,"OMUXPO","Manual","Female","19",1,11,29,0.18,0.17,NA,-0.01,2718,275845,"",29
"4412",151498,2,"OMUXPO","Manual","Female","19",1,12,30,0.79,0.79,NA,0,2877,278722,"",30
"4413",151499,2,"OMUXPO","Manual","Female","19",1,13,31,0.42,0.42,NA,0,2002,280724,"",31
"4414",151500,2,"OMUXPO","Manual","Female","19",1,14,32,0.88,0.88,NA,0,2489,283213,"",32
"4415",151501,2,"OMUXPO","Manual","Female","19",1,15,33,0.08,0.07,NA,-0.01,3367,286580,"",33
"4416",151502,2,"OMUXPO","Manual","Female","19",1,16,34,0.95,0.95,NA,0,3021,289601,"",34
"4417",151503,2,"OMUXPO","Manual","Female","19",1,17,35,0.1,0.09,NA,-0.01,5496,295097,"",35
"4418",151504,2,"OMUXPO","Manual","Female","19",1,18,36,0.27,0.26,NA,-0.01,2219,297316,"",36
"4419",151505,2,"OMUXPO","Manual","Female","19",1,19,37,0.39,0.4,NA,0.01,2236,299552,"",37
"4420",151506,2,"OMUXPO","Manual","Female","19",1,20,38,0.91,0.91,NA,0,2556,302108,"",38
"4421",151507,2,"OMUXPO","Manual","Female","19",1,21,39,0.01,0.01,NA,0,4713,306821," 00 00",39
"4422",151508,2,"OMUXPO","Manual","Female","19",1,22,40,0.93,0.93,NA,0,3230,310051,"",40
"4423",151509,2,"OMUXPO","Manual","Female","19",1,23,41,0.95,0.96,NA,0.01,2978,313029,"",41
"4424",151510,2,"OMUXPO","Manual","Female","19",1,24,42,0.68,0.68,NA,0,2018,315047,"",42
"4425",151511,2,"OMUXPO","Manual","Female","19",1,25,43,0.15,0.15,NA,0,2251,317298,"",43
"4426",151512,2,"OMUXPO","Manual","Female","19",1,26,44,0.82,0.82,NA,0,2482,319780,"",44
"4427",151513,2,"OMUXPO","Manual","Female","19",1,27,45,0.04,0.04,NA,0,2066,321846,"",45
"4428",151514,2,"OMUXPO","Manual","Female","19",1,28,46,0.68,0.68,NA,0,2055,323901,"",46
"4429",151515,2,"OMUXPO","Manual","Female","19",1,29,47,0.24,0.24,NA,0,1988,325889,"",47
"4430",151516,2,"OMUXPO","Manual","Female","19",1,30,48,0.16,0.17,NA,0.01,2235,328124,"",48
"4431",152545,2,"PLUMRM","Automatic","Female","22",1,1,12,0.93,0.93,NA,0,8541.7,181255.3,"",12
"4432",152546,2,"PLUMRM","Automatic","Female","22",1,2,13,0.18,0.18,NA,0,5584.3,186839.6,"19",13
"4433",152547,2,"PLUMRM","Automatic","Female","22",1,3,14,0.25,0.25,NA,0,3967,190806.6,"",14
"4434",152548,2,"PLUMRM","Automatic","Female","22",1,4,15,0.12,0.12,NA,0,6535.3,197341.9,"",15
"4435",152549,2,"PLUMRM","Automatic","Female","22",1,5,16,0.42,0.42,NA,0,2891.7,200233.6,"",16
"4436",152550,2,"PLUMRM","Automatic","Female","22",1,6,17,0.47,0.47,NA,0,4558.8,204792.4,"48",17
"4437",152551,2,"PLUMRM","Automatic","Female","22",1,7,18,0.03,0.03,NA,0,3296.6,208089,"",18
"4438",152552,2,"PLUMRM","Automatic","Female","22",1,8,19,0.51,0.51,NA,0,2965.3,211054.3,"",19
"4439",152553,2,"PLUMRM","Automatic","Female","22",1,9,20,0.86,0.86,NA,0,2345.6,213399.9,"",20
"4440",152554,2,"PLUMRM","Automatic","Female","22",1,10,21,0.85,0.85,NA,0,5563.1,218963,"86",21
"4441",152555,2,"PLUMRM","Automatic","Female","22",1,11,22,0.98,0.98,NA,0,3151,222114,"",22
"4442",152556,2,"PLUMRM","Automatic","Female","22",1,12,23,0.16,0.16,NA,0,2728.5,224842.5,"",23
"4443",152557,2,"PLUMRM","Automatic","Female","22",1,13,24,0.61,0.61,NA,0,2591.4,227433.9,"",24
"4444",152558,2,"PLUMRM","Automatic","Female","22",1,14,25,0.2,0.2,NA,0,2306,229739.9,"",25
"4445",152559,2,"PLUMRM","Automatic","Female","22",1,15,26,0.64,0.64,NA,0,2525.6,232265.5,"",26
"4446",152560,2,"PLUMRM","Automatic","Female","22",1,16,27,0.76,0.76,NA,0,2369,234634.5,"",27
"4447",152561,2,"PLUMRM","Automatic","Female","22",1,17,28,0.87,0.87,NA,0,4089.3,238723.8,"88",28
"4448",152562,2,"PLUMRM","Automatic","Female","22",1,18,29,0.47,0.47,NA,0,3683.4,242407.2,"",29
"4449",152563,2,"PLUMRM","Automatic","Female","22",1,19,30,0.64,0.64,NA,0,2232.5,244639.7,"",30
"4450",152564,2,"PLUMRM","Automatic","Female","22",1,20,31,0.89,0.89,NA,0,2951.2,247590.9,"",31
"4451",152565,2,"PLUMRM","Automatic","Female","22",1,21,32,0.82,0.82,NA,0,2419.1,250010,"",32
"4452",152566,2,"PLUMRM","Automatic","Female","22",1,22,33,0.74,0.74,NA,0,2069.7,252079.7,"",33
"4453",152567,2,"PLUMRM","Automatic","Female","22",1,23,34,0.41,0.41,NA,0,2490,254569.7,"",34
"4454",152568,2,"PLUMRM","Automatic","Female","22",1,24,35,0.06,0.06,NA,0,2647.7,257217.4,"",35
"4455",152569,2,"PLUMRM","Automatic","Female","22",1,25,36,0.52,0.52,NA,0,2337.6,259555,"",36
"4456",152570,2,"PLUMRM","Automatic","Female","22",1,26,37,0.68,0.68,NA,0,3559.7,263114.7,"69",37
"4457",152571,2,"PLUMRM","Automatic","Female","22",1,27,38,0.27,0.27,NA,0,2153,265267.7,"",38
"4458",152572,2,"PLUMRM","Automatic","Female","22",1,28,39,0.7,0.7,NA,0,2422.5,267690.2,"",39
"4459",152573,2,"PLUMRM","Automatic","Female","22",1,29,40,0.6,0.6,NA,0,2273.7,269963.9,"",40
"4460",152574,2,"PLUMRM","Automatic","Female","22",1,30,41,0.1,0.1,NA,0,3480.9,273444.8,"",41
"4461",153610,2,"ANAUKM","Automatic","Male","22",1,1,12,0.84,0.52,NA,-0.32,18379.5,200410.5,"",12
"4462",153611,2,"ANAUKM","Automatic","Male","22",1,2,13,0.96,0.48,NA,-0.48,8385.8,208796.3,"",13
"4463",153612,2,"ANAUKM","Automatic","Male","22",1,3,14,0.37,0.37,NA,0,29850.4,238646.7," 27 52",14
"4464",153613,2,"ANAUKM","Automatic","Male","22",1,4,15,0.39,0.39,NA,0,3980.3,242627,"",15
"4465",153614,2,"ANAUKM","Automatic","Male","22",1,5,16,0.01,0.28,NA,0.27,4844.4,247471.4,"36",16
"4466",153617,2,"ANAUKM","Automatic","Male","22",1,1,19,0.02,0.02,NA,0,3500.9,269359.9,"",19
"4467",153618,2,"ANAUKM","Automatic","Male","22",1,2,20,0.93,0.93,NA,0,3359.8,272719.7,"",20
"4468",153619,2,"ANAUKM","Automatic","Male","22",1,3,21,0.28,0.28,NA,0,2584.2,275303.9,"",21
"4469",153620,2,"ANAUKM","Automatic","Male","22",1,4,22,0.51,0.51,NA,0,2259.5,277563.4,"",22
"4470",153621,2,"ANAUKM","Automatic","Male","22",1,5,23,0.34,0.34,NA,0,2055.7,279619.1,"",23
"4471",153622,2,"ANAUKM","Automatic","Male","22",1,6,24,0.69,0.69,NA,0,2062.1,281681.2,"",24
"4472",153623,2,"ANAUKM","Automatic","Male","22",1,7,25,0.64,0.64,NA,0,2087.1,283768.3,"",25
"4473",153624,2,"ANAUKM","Automatic","Male","22",1,8,26,0.93,0.93,NA,0,3462.6,287230.9,"94",26
"4474",153625,2,"ANAUKM","Automatic","Male","22",1,9,27,0.27,0.27,NA,0,2378.4,289609.3,"",27
"4475",153626,2,"ANAUKM","Automatic","Male","22",1,10,28,0.5,0.5,NA,0,2770.6,292379.9,"",28
"4476",153627,2,"ANAUKM","Automatic","Male","22",1,11,29,0.77,0.77,NA,0,2040.2,294420.1,"",29
"4477",153628,2,"ANAUKM","Automatic","Male","22",1,12,30,0.56,0.56,NA,0,2149.9,296570,"",30
"4478",153629,2,"ANAUKM","Automatic","Male","22",1,13,31,0.15,0.15,NA,0,2088.4,298658.4,"",31
"4479",153630,2,"ANAUKM","Automatic","Male","22",1,14,32,0.64,0.64,NA,0,2362.9,301021.3,"",32
"4480",153631,2,"ANAUKM","Automatic","Male","22",1,15,33,0.92,0.92,NA,0,2551.5,303572.8,"",33
"4481",153632,2,"ANAUKM","Automatic","Male","22",1,16,34,0.18,0.18,NA,0,2377.9,305950.7,"",34
"4482",153633,2,"ANAUKM","Automatic","Male","22",1,17,35,0,1,NA,1,11293.3,317244,"0",35
"4483",153634,2,"ANAUKM","Automatic","Male","22",1,18,36,0.91,0.91,NA,0,3234.8,320478.8,"",36
"4484",153635,2,"ANAUKM","Automatic","Male","22",1,19,37,0.8,0.8,NA,0,1930.2,322409,"",37
"4485",153636,2,"ANAUKM","Automatic","Male","22",1,20,38,0.32,0.32,NA,0,1844.9,324253.9,"",38
"4486",153637,2,"ANAUKM","Automatic","Male","22",1,21,39,0.76,0.76,NA,0,1938.1,326192,"",39
"4487",153638,2,"ANAUKM","Automatic","Male","22",1,22,40,0.51,0.51,NA,0,1881.8,328073.8,"",40
"4488",153639,2,"ANAUKM","Automatic","Male","22",1,23,41,0.81,0.81,NA,0,2088,330161.8,"",41
"4489",153640,2,"ANAUKM","Automatic","Male","22",1,24,42,0.72,0.72,NA,0,2400.4,332562.2,"",42
"4490",153641,2,"ANAUKM","Automatic","Male","22",1,25,43,0.41,0.41,NA,0,2024.5,334586.7,"",43
"4491",153642,2,"ANAUKM","Automatic","Male","22",1,26,44,0.08,0.08,NA,0,1978.7,336565.4,"",44
"4492",153643,2,"ANAUKM","Automatic","Male","22",1,27,45,0.21,0.21,NA,0,4129.8,340695.2," 20 22",45
"4493",153644,2,"ANAUKM","Automatic","Male","22",1,28,46,0.27,0.27,NA,0,1882.5,342577.7,"",46
"4494",153645,2,"ANAUKM","Automatic","Male","22",1,29,47,0.13,0.13,NA,0,2158.5,344736.2,"",47
"4495",153646,2,"ANAUKM","Automatic","Male","22",1,30,48,0.69,0.69,NA,0,1616.2,346352.4,"",48
"4496",154696,2,"LCCCCH","Automatic","Female","22",1,1,26,0.67,0.66,NA,-0.01,6932.7,541439.2,"",26
"4497",154697,2,"LCCCCH","Automatic","Female","22",1,2,27,0.18,0.17,NA,-0.01,5015.3,546454.5,"19",27
"4498",154698,2,"LCCCCH","Automatic","Female","22",1,3,28,0.46,0.47,NA,0.01,6669.5,553124,"",28
"4499",154699,2,"LCCCCH","Automatic","Female","22",1,4,29,0.6,0.61,NA,0.01,6931.6,560055.6,"",29
"4500",154700,2,"LCCCCH","Automatic","Female","22",1,5,30,0.72,0.71,NA,-0.01,5303.8,565359.4," 72 74",30
"4501",154701,2,"LCCCCH","Automatic","Female","22",1,6,31,0.73,0.72,NA,-0.01,4720.3,570079.7,"75",31
"4502",154702,2,"LCCCCH","Automatic","Female","22",1,7,32,0.65,0.66,NA,0.01,7109.8,577189.5," 66 64",32
"4503",154703,2,"LCCCCH","Automatic","Female","22",1,8,33,0.07,0.08,NA,0.01,10538.2,587727.7," 06 08 07 06",33
"4504",154704,2,"LCCCCH","Automatic","Female","22",1,9,34,0.75,0.74,NA,-0.01,3856.3,591584,"",34
"4505",154705,2,"LCCCCH","Automatic","Female","22",1,10,35,0.99,0.98,NA,-0.01,7660.5,599244.5,"99",35
"4506",154706,2,"LCCCCH","Automatic","Female","22",1,11,36,0,0.01,NA,0.01,6661.8,605906.3,"",36
"4507",154707,2,"LCCCCH","Automatic","Female","22",1,12,37,0.39,0.4,NA,0.01,40383,646289.3,"",37
"4508",154708,2,"LCCCCH","Automatic","Female","22",1,13,38,0.51,0.5,NA,-0.01,9863.2,656152.5,"",38
"4509",154709,2,"LCCCCH","Automatic","Female","22",1,14,39,0.67,0.68,NA,0.01,2834.3,658986.8,"66",39
"4510",154710,2,"LCCCCH","Automatic","Female","22",1,15,40,0.06,0.07,NA,0.01,7245.3,666232.1," 07 05",40
"4511",154711,2,"LCCCCH","Automatic","Female","22",1,16,41,0.81,0.82,NA,0.01,3107.4,669339.5,"",41
"4512",154712,2,"LCCCCH","Automatic","Female","22",1,17,42,0.82,0.81,NA,-0.01,9370.8,678710.3,"83",42
"4513",154713,2,"LCCCCH","Automatic","Female","22",1,18,43,0.2,0.22,NA,0.02,6973.3,685683.6," 22 19",43
"4514",154714,2,"LCCCCH","Automatic","Female","22",1,19,44,0.04,0.06,NA,0.02,5942.2,691625.8,"",44
"4515",154715,2,"LCCCCH","Automatic","Female","22",1,20,45,0.73,0.72,NA,-0.01,3592.6,695218.4,"",45
"4516",154716,2,"LCCCCH","Automatic","Female","22",1,21,46,0.16,0.18,NA,0.02,5895,701113.4,"",46
"4517",154717,2,"LCCCCH","Automatic","Female","22",1,22,47,0.71,0.7,NA,-0.01,3487,704600.4,"",47
"4518",154718,2,"LCCCCH","Automatic","Female","22",1,23,48,0.84,0.83,NA,-0.01,5081.5,709681.9,"",48
"4519",154719,2,"LCCCCH","Automatic","Female","22",1,24,49,0.09,0.11,NA,0.02,7162.7,716844.6," 11 08 10",49
"4520",154720,2,"LCCCCH","Automatic","Female","22",1,25,50,0.59,0.58,NA,-0.01,4434.7,721279.3,"",50
